scenario,scheduler,run_idx,total_throughput_bps,avg_delay_sec,fairness,congestion_avg_throughput_bps,normal_avg_throughput_bps,empty_avg_throughput_bps,mean_active_users_per_slot,mean_requested_rb_per_slot,mean_allocated_rb_per_slot,mean_unserved_users_per_slot
congestion_heavy,MaxThroughput,4,1311070.3791251588,103.16749480257977,0.29159045747053725,0.0,59776.6889681466,58973.333333333336,59.973333333333336,1053.7266666666667,1.7266666666666666,58.973333333333336
congestion_heavy,MaxThroughput,5,1173971.3692443643,102.67929017308767,0.3337455896389135,0.0,30465.30329735068,59355.555555555555,59.943333333333335,965.0166666666667,1.53,58.943333333333335
congestion_heavy,MaxThroughput,6,1383515.2052615094,96.98553276488914,0.2865867559590075,0.0,64219.70032884434,59333.333333333336,59.95666666666666,1039.8966666666668,1.75,58.95666666666666
congestion_heavy,MaxThroughput,7,1103061.8357138825,117.96777133272056,0.29253519249053117,0.0,36945.23495669163,58053.333333333336,59.92333333333333,1033.85,1.59,58.92333333333333
congestion_heavy,MaxThroughput,8,984972.5752962338,141.1632396784717,0.21194797127910497,0.0,46135.949464193356,58586.666666666664,59.92666666666667,1063.8033333333333,1.4866666666666666,58.92666666666667
congestion_heavy,MaxThroughput,9,657031.40703423,213.81521786086066,0.19637630708573012,0.0,17721.29097863548,58419.047619047626,59.93666666666667,1076.6733333333334,1.2033333333333334,58.93666666666667
congestion_heavy,MaxThroughput,10,1065723.2406068728,128.40189837959906,0.2486986384185397,0.0,54126.936717239405,59457.14285714286,59.94,1043.07,1.5033333333333334,58.94
congestion_heavy,MaxThroughput,11,1236430.7112158393,95.5586041349447,0.32812505539192516,0.0,32042.206841634852,57619.047619047626,59.93666666666667,968.5066666666667,1.6366666666666667,58.93666666666667
congestion_heavy,MaxThroughput,12,1112661.783807509,117.28289019482524,0.2695927582659385,1365.9389550529597,38460.07733876093,58523.80952380953,59.95,1023.08,1.54,58.95
congestion_heavy,MaxThroughput,13,1284346.5429965549,104.84129720467912,0.2667301531549294,0.0,54848.882018327124,59413.33333333333,59.93,1055.01,1.7166666666666666,58.93
congestion_heavy,MaxThroughput,14,1630867.4386810446,75.8936273541672,0.36597689714750853,0.0,63306.09569762324,59533.33333333333,59.93666666666667,975.82,1.99,58.93666666666667
congestion_heavy,MaxThroughput,15,1314924.3737538594,96.93366817678746,0.3018940635331492,0.0,48548.77970256474,59080.0,59.95,1007.9266666666666,1.7366666666666666,58.95
congestion_heavy,MaxThroughput,16,1238139.9226528665,102.87485480173623,0.3126805800033026,0.0,48992.54446977646,57895.2380952381,59.93333333333333,995.1033333333334,1.61,58.93333333333333
congestion_heavy,MaxThroughput,17,939655.5780248794,146.96849704229007,0.22256860896965708,0.0,40296.582924990726,59400.00000000001,59.96333333333333,1054.3766666666668,1.42,58.96333333333333
congestion_heavy,MaxThroughput,18,669800.0,206.66205832586843,0.19710730178115568,0.0,4458.333333333333,57648.484848484855,59.94,1039.0766666666666,1.1433333333333333,58.94
congestion_heavy,MaxThroughput,19,1455027.800594148,76.77950579757567,0.3934528060528884,0.0,37289.14245124915,57696.969696969696,59.943333333333335,905.3933333333333,1.72,58.943333333333335
